assignment_id,class_id,title,due_date,points_possible,category
A_13ac65,55,Quiz: Social Studies Week 19,2016-05-13,20,Quiz
A_ce6637,55,Project: Social Studies Week 19,2016-05-10,100,Project
A_47908b,55,Quiz: Social Studies Week 20,2016-05-20,20,Quiz
A_eff738,55,Homework: Social Studies Week 20,2016-05-20,10,Homework
A_a5f0d7,55,Homework: Social Studies Week 21,2016-05-26,10,Homework
A_35589c,55,Quiz: Social Studies Week 21,2016-05-24,20,Quiz
A_edc76f,55,Homework: Social Studies Week 22,2016-06-01,10,Homework
A_eb0786,55,Quiz: Social Studies Week 23,2016-06-09,20,Quiz
A_cce567,55,Homework: Social Studies Week 24,2016-06-18,10,Homework
A_f4f4d4,55,Quiz: Social Studies Week 24,2016-06-18,20,Quiz
A_8c12f9,56,Homework: Homeroom Week 36,2015-09-03,10,Homework
A_cd3d49,56,Quiz: Homeroom Week 37,2015-09-10,20,Quiz
A_861731,56,Quiz: Homeroom Week 37,2015-09-12,20,Quiz
A_d6e5ed,56,Test: Homeroom Week 38,2015-09-18,100,Test
A_765a6e,56,Homework: Homeroom Week 38,2015-09-19,10,Homework
A_d581e1,56,Quiz: Homeroom Week 39,2015-09-25,20,Quiz
A_5eb5e8,56,Homework: Homeroom Week 40,2015-09-29,10,Homework
A_851c51,56,Test: Homeroom Week 40,2015-09-30,100,Test
A_c040d5,56,Quiz: Homeroom Week 41,2015-10-08,20,Quiz
A_683785,56,Homework: Homeroom Week 42,2015-10-14,10,Homework
A_0519a2,56,Test: Homeroom Week 43,2015-10-21,100,Test
A_e5c616,56,Homework: Homeroom Week 44,2015-10-31,10,Homework
A_a599cc,56,Test: Homeroom Week 44,2015-10-30,100,Test
A_fb280f,56,Quiz: Homeroom Week 45,2015-11-03,20,Quiz
A_da2bd2,56,Test: Homeroom Week 45,2015-11-07,100,Test
A_097d0f,56,Test: Homeroom Week 46,2015-11-10,100,Test
A_27fb05,56,Homework: Homeroom Week 47,2015-11-17,10,Homework
A_f06c40,56,Quiz: Homeroom Week 47,2015-11-21,20,Quiz
A_7869b9,56,Quiz: Homeroom Week 48,2015-11-26,20,Quiz
A_f64d88,56,Test: Homeroom Week 48,2015-11-24,100,Test
A_637442,56,Homework: Homeroom Week 49,2015-12-04,10,Homework
A_da3ae1,56,Quiz: Homeroom Week 49,2015-12-05,20,Quiz
A_ed108f,56,Homework: Homeroom Week 50,2015-12-10,10,Homework
A_3e87b6,56,Quiz: Homeroom Week 51,2015-12-19,20,Quiz
A_bcfb24,56,Quiz: Homeroom Week 51,2015-12-18,20,Quiz
A_25fc10,56,Quiz: Homeroom Week 52,2015-12-23,20,Quiz
A_b7d1c0,56,Homework: Homeroom Week 52,2015-12-24,10,Homework
A_167efc,56,Test: Homeroom Week 53,2016-01-02,100,Test
A_6c9124,56,Homework: Homeroom Week 1,2016-01-05,10,Homework
A_5f422a,56,Quiz: Homeroom Week 1,2016-01-07,20,Quiz
A_2add37,56,Test: Homeroom Week 2,2016-01-13,100,Test
A_f564ad,56,Test: Homeroom Week 2,2016-01-16,100,Test
A_53f9ec,56,Quiz: Homeroom Week 3,2016-01-19,20,Quiz
A_a88c69,56,Quiz: Homeroom Week 4,2016-01-30,20,Quiz
A_57ddaf,56,Test: Homeroom Week 4,2016-01-27,100,Test
A_9213ac,56,Test: Homeroom Week 5,2016-02-02,100,Test
A_7377f2,56,Quiz: Homeroom Week 6,2016-02-12,20,Quiz
A_8f2c27,56,Quiz: Homeroom Week 6,2016-02-10,20,Quiz
A_8dc048,56,Test: Homeroom Week 7,2016-02-19,100,Test
A_98452d,56,Homework: Homeroom Week 7,2016-02-19,10,Homework
A_7ab289,56,Test: Homeroom Week 8,2016-02-24,100,Test
A_f098da,56,Homework: Homeroom Week 9,2016-03-05,10,Homework
A_6cefd5,56,Homework: Homeroom Week 9,2016-03-04,10,Homework
A_73f850,56,Homework: Homeroom Week 10,2016-03-12,10,Homework
A_c22e0b,56,Test: Homeroom Week 10,2016-03-08,100,Test
A_f386a5,56,Homework: Homeroom Week 11,2016-03-15,10,Homework
A_3c1437,56,Homework: Homeroom Week 12,2016-03-22,10,Homework
A_03fd16,56,Homework: Homeroom Week 13,2016-04-01,10,Homework
A_9f3c14,56,Quiz: Homeroom Week 13,2016-04-01,20,Quiz
A_4cddc0,56,Quiz: Homeroom Week 14,2016-04-07,20,Quiz
A_96bca9,56,Homework: Homeroom Week 14,2016-04-09,10,Homework
A_44d420,56,Quiz: Homeroom Week 15,2016-04-16,20,Quiz
A_5f1eba,56,Test: Homeroom Week 16,2016-04-23,100,Test
A_2387d4,56,Quiz: Homeroom Week 16,2016-04-23,20,Quiz
A_72260e,56,Homework: Homeroom Week 17,2016-04-27,10,Homework
A_420e7e,56,Test: Homeroom Week 18,2016-05-04,100,Test
A_dc564d,56,Test: Homeroom Week 19,2016-05-12,100,Test
A_69d093,56,Test: Homeroom Week 19,2016-05-11,100,Test
A_ead598,56,Test: Homeroom Week 20,2016-05-17,100,Test
A_8063a5,56,Test: Homeroom Week 20,2016-05-20,100,Test
A_f9c224,56,Test: Homeroom Week 21,2016-05-27,100,Test
A_1e8cdc,56,Test: Homeroom Week 22,2016-06-02,100,Test
A_0b153e,56,Homework: Homeroom Week 22,2016-05-31,10,Homework
A_0e0330,56,Homework: Homeroom Week 23,2016-06-11,10,Homework
A_f19f33,56,Homework: Homeroom Week 23,2016-06-09,10,Homework
A_7e1db5,56,Test: Homeroom Week 24,2016-06-15,100,Test
A_2acfb2,56,Homework: Homeroom Week 24,2016-06-14,10,Homework
A_76c137,57,Test: Homeroom Week 36,2015-09-05,100,Test
A_718110,57,Quiz: Homeroom Week 36,2015-09-05,20,Quiz
A_6a82ac,57,Homework: Homeroom Week 37,2015-09-11,10,Homework
A_6d4f03,57,Test: Homeroom Week 37,2015-09-11,100,Test
A_c42790,57,Homework: Homeroom Week 38,2015-09-16,10,Homework
A_a32056,57,Homework: Homeroom Week 39,2015-09-26,10,Homework
A_f124fc,57,Quiz: Homeroom Week 39,2015-09-24,20,Quiz
A_26ecc5,57,Quiz: Homeroom Week 40,2015-09-30,20,Quiz
A_b2990e,57,Quiz: Homeroom Week 41,2015-10-08,20,Quiz
A_530005,57,Quiz: Homeroom Week 42,2015-10-13,20,Quiz
A_d0f13f,57,Test: Homeroom Week 43,2015-10-22,100,Test
A_5775cd,57,Quiz: Homeroom Week 43,2015-10-20,20,Quiz
A_33b734,57,Homework: Homeroom Week 44,2015-10-31,10,Homework
A_0588bd,57,Quiz: Homeroom Week 45,2015-11-05,20,Quiz
A_8a3406,57,Test: Homeroom Week 46,2015-11-12,100,Test
A_1778d2,57,Homework: Homeroom Week 47,2015-11-21,10,Homework
A_189321,57,Homework: Homeroom Week 48,2015-11-24,10,Homework
A_cc2d4b,57,Test: Homeroom Week 48,2015-11-26,100,Test
A_f04d40,57,Test: Homeroom Week 49,2015-12-02,100,Test
A_3af5fc,57,Quiz: Homeroom Week 50,2015-12-11,20,Quiz
A_9cdee2,57,Quiz: Homeroom Week 50,2015-12-09,20,Quiz
A_67bb88,57,Homework: Homeroom Week 51,2015-12-17,10,Homework
A_b5c1a0,57,Quiz: Homeroom Week 51,2015-12-18,20,Quiz
A_f629ca,57,Quiz: Homeroom Week 52,2015-12-25,20,Quiz
A_5ed2fd,57,Test: Homeroom Week 53,2015-12-30,100,Test
A_0de1ca,57,Test: Homeroom Week 53,2016-01-02,100,Test
A_f5cfaf,57,Quiz: Homeroom Week 1,2016-01-05,20,Quiz
A_36f2a5,57,Homework: Homeroom Week 2,2016-01-12,10,Homework
A_e41dcc,57,Quiz: Homeroom Week 2,2016-01-15,20,Quiz
A_c9c07c,57,Test: Homeroom Week 3,2016-01-21,100,Test
A_66696b,57,Homework: Homeroom Week 4,2016-01-30,10,Homework
A_068fc5,57,Quiz: Homeroom Week 5,2016-02-02,20,Quiz
A_79aa5e,57,Homework: Homeroom Week 6,2016-02-10,10,Homework
A_1e71b1,57,Test: Homeroom Week 7,2016-02-18,100,Test
A_2c33d4,57,Homework: Homeroom Week 8,2016-02-24,10,Homework
A_9cd797,57,Quiz: Homeroom Week 9,2016-03-04,20,Quiz
A_1a574e,57,Test: Homeroom Week 10,2016-03-08,100,Test
A_e7da64,57,Homework: Homeroom Week 11,2016-03-19,10,Homework
A_20d9e0,57,Homework: Homeroom Week 12,2016-03-23,10,Homework
A_5fa469,57,Quiz: Homeroom Week 13,2016-04-02,20,Quiz
A_33296d,57,Quiz: Homeroom Week 13,2016-03-29,20,Quiz
A_4c674e,57,Homework: Homeroom Week 14,2016-04-09,10,Homework
A_253474,57,Test: Homeroom Week 14,2016-04-09,100,Test
A_1dda94,57,Homework: Homeroom Week 15,2016-04-16,10,Homework
A_ae54fa,57,Quiz: Homeroom Week 15,2016-04-13,20,Quiz
A_0c8727,57,Test: Homeroom Week 16,2016-04-23,100,Test
A_db0255,57,Quiz: Homeroom Week 17,2016-04-27,20,Quiz
A_f2943d,57,Homework: Homeroom Week 18,2016-05-04,10,Homework
A_4f6919,57,Test: Homeroom Week 18,2016-05-07,100,Test
A_ab3664,57,Homework: Homeroom Week 19,2016-05-10,10,Homework
A_028ee0,57,Quiz: Homeroom Week 20,2016-05-18,20,Quiz
A_b32c6f,57,Homework: Homeroom Week 21,2016-05-26,10,Homework
A_2d9c56,57,Quiz: Homeroom Week 21,2016-05-25,20,Quiz
A_e359ea,57,Homework: Homeroom Week 22,2016-05-31,10,Homework
A_203830,57,Test: Homeroom Week 22,2016-06-02,100,Test
A_c1ce4d,57,Quiz: Homeroom Week 23,2016-06-08,20,Quiz
A_c61d40,57,Homework: Homeroom Week 24,2016-06-14,10,Homework
A_60e1e0,58,Test: Homeroom Week 36,2015-09-03,100,Test
A_9dba4c,58,Test: Homeroom Week 37,2015-09-08,100,Test
A_e27a03,58,Quiz: Homeroom Week 38,2015-09-15,20,Quiz
A_9101a7,58,Homework: Homeroom Week 38,2015-09-17,10,Homework
A_cda947,58,Quiz: Homeroom Week 39,2015-09-23,20,Quiz
A_925c8c,58,Test: Homeroom Week 39,2015-09-25,100,Test
A_46d017,58,Homework: Homeroom Week 40,2015-10-03,10,Homework
A_318b71,58,Homework: Homeroom Week 41,2015-10-06,10,Homework
A_5d5d0b,58,Quiz: Homeroom Week 41,2015-10-10,20,Quiz
A_873946,58,Quiz: Homeroom Week 42,2015-10-16,20,Quiz
A_b5071b,58,Homework: Homeroom Week 42,2015-10-13,10,Homework
A_6816d1,58,Quiz: Homeroom Week 43,2015-10-23,20,Quiz
A_6ba73e,58,Quiz: Homeroom Week 44,2015-10-30,20,Quiz
A_4fff9e,58,Quiz: Homeroom Week 44,2015-10-29,20,Quiz
A_80b017,58,Quiz: Homeroom Week 45,2015-11-05,20,Quiz
A_1c7329,58,Quiz: Homeroom Week 45,2015-11-03,20,Quiz
A_fd5a49,58,Test: Homeroom Week 46,2015-11-11,100,Test
A_39a49d,58,Quiz: Homeroom Week 47,2015-11-20,20,Quiz
A_5c93ee,58,Test: Homeroom Week 48,2015-11-27,100,Test
A_935f82,58,Quiz: Homeroom Week 48,2015-11-28,20,Quiz
A_dfbff3,58,Test: Homeroom Week 49,2015-12-03,100,Test
A_ba2eca,58,Homework: Homeroom Week 50,2015-12-09,10,Homework
A_235eea,58,Test: Homeroom Week 50,2015-12-10,100,Test
A_a567a4,58,Homework: Homeroom Week 51,2015-12-19,10,Homework
A_09febf,58,Test: Homeroom Week 51,2015-12-19,100,Test
A_72358d,58,Homework: Homeroom Week 52,2015-12-26,10,Homework
A_5138b9,58,Homework: Homeroom Week 52,2015-12-25,10,Homework
A_471be5,58,Test: Homeroom Week 53,2015-12-30,100,Test
A_c29586,58,Homework: Homeroom Week 1,2016-01-09,10,Homework
A_5b3fa9,58,Homework: Homeroom Week 1,2016-01-05,10,Homework
A_1fada1,58,Quiz: Homeroom Week 2,2016-01-16,20,Quiz
A_697078,58,Homework: Homeroom Week 2,2016-01-13,10,Homework
A_19a981,58,Test: Homeroom Week 3,2016-01-19,100,Test
A_6fda76,58,Quiz: Homeroom Week 4,2016-01-28,20,Quiz
A_0a295f,58,Homework: Homeroom Week 4,2016-01-28,10,Homework
A_b794ca,58,Quiz: Homeroom Week 5,2016-02-06,20,Quiz
A_6bdbc0,58,Test: Homeroom Week 6,2016-02-09,100,Test
A_bbceb9,58,Homework: Homeroom Week 6,2016-02-11,10,Homework
A_6252f5,58,Test: Homeroom Week 7,2016-02-18,100,Test
A_3644fa,58,Test: Homeroom Week 8,2016-02-24,100,Test
A_68bd15,58,Quiz: Homeroom Week 8,2016-02-25,20,Quiz
A_1f5e3c,58,Test: Homeroom Week 9,2016-03-01,100,Test
A_8bc616,58,Quiz: Homeroom Week 10,2016-03-08,20,Quiz
A_f00cf7,58,Homework: Homeroom Week 11,2016-03-15,10,Homework
A_383a1e,58,Quiz: Homeroom Week 11,2016-03-15,20,Quiz
A_150831,58,Homework: Homeroom Week 12,2016-03-24,10,Homework
A_ed886c,58,Test: Homeroom Week 12,2016-03-25,100,Test
A_021216,58,Test: Homeroom Week 13,2016-04-01,100,Test
A_f8cc78,58,Homework: Homeroom Week 14,2016-04-08,10,Homework
A_285013,58,Quiz: Homeroom Week 14,2016-04-06,20,Quiz
A_a33eab,58,Homework: Homeroom Week 15,2016-04-16,10,Homework
A_161764,58,Homework: Homeroom Week 16,2016-04-21,10,Homework
A_02ab6a,58,Quiz: Homeroom Week 16,2016-04-19,20,Quiz
A_57ee95,58,Homework: Homeroom Week 17,2016-04-30,10,Homework
A_37a3bf,58,Homework: Homeroom Week 17,2016-04-29,10,Homework
A_acb7d3,58,Quiz: Homeroom Week 18,2016-05-03,20,Quiz
A_46cce4,58,Quiz: Homeroom Week 19,2016-05-12,20,Quiz
A_51a14c,58,Test: Homeroom Week 20,2016-05-21,100,Test
A_6ba15a,58,Test: Homeroom Week 21,2016-05-26,100,Test
A_eb83b9,58,Test: Homeroom Week 21,2016-05-24,100,Test
A_f12f0c,58,Quiz: Homeroom Week 22,2016-06-02,20,Quiz
A_aa8520,58,Test: Homeroom Week 23,2016-06-07,100,Test
A_e6119f,58,Quiz: Homeroom Week 24,2016-06-18,20,Quiz
A_50985e,58,Test: Homeroom Week 24,2016-06-18,100,Test
A_4e0901,59,Quiz: Math Week 36,2015-09-02,20,Quiz
A_0b9cbb,59,Quiz: Math Week 37,2015-09-11,20,Quiz
A_41e47e,59,Project: Math Week 37,2015-09-10,50,Project
A_37eda7,59,Quiz: Math Week 38,2015-09-16,20,Quiz
A_9a0349,59,Project: Math Week 38,2015-09-17,50,Project
A_39f71d,59,Homework: Math Week 39,2015-09-22,10,Homework
A_22fa5e,59,Test: Math Week 39,2015-09-25,100,Test
A_84e592,59,Test: Math Week 40,2015-09-29,100,Test
A_c05be0,59,Quiz: Math Week 41,2015-10-06,20,Quiz
A_019576,59,Homework: Math Week 42,2015-10-14,10,Homework
A_21ca67,59,Homework: Math Week 42,2015-10-13,10,Homework
A_c8dca6,59,Project: Math Week 43,2015-10-23,50,Project
A_0b4801,59,Test: Math Week 44,2015-10-31,100,Test
A_a59b03,59,Project: Math Week 45,2015-11-03,50,Project
A_0e1740,59,Homework: Math Week 45,2015-11-07,10,Homework
A_83785e,59,Project: Math Week 46,2015-11-12,50,Project
A_2944ab,59,Homework: Math Week 46,2015-11-13,10,Homework
A_630370,59,Quiz: Math Week 47,2015-11-21,20,Quiz
A_52921f,59,Homework: Math Week 47,2015-11-18,10,Homework
A_0834dd,59,Homework: Math Week 48,2015-11-28,10,Homework
A_1f52a8,59,Quiz: Math Week 49,2015-12-02,20,Quiz
A_9e87fd,59,Test: Math Week 50,2015-12-10,100,Test
A_c8c7f5,59,Homework: Math Week 50,2015-12-10,10,Homework
A_4cc27f,59,Project: Math Week 51,2015-12-18,50,Project
A_61c06d,59,Quiz: Math Week 51,2015-12-17,20,Quiz
A_9c801c,59,Test: Math Week 52,2015-12-25,100,Test
A_b762f4,59,Project: Math Week 53,2015-12-29,50,Project
A_0ec727,59,Project: Math Week 53,2016-01-02,50,Project
A_c4fa34,59,Test: Math Week 1,2016-01-06,100,Test
A_8b5512,59,Quiz: Math Week 1,2016-01-09,20,Quiz
A_a5a097,59,Homework: Math Week 2,2016-01-16,10,Homework
A_0b8d38,59,Test: Math Week 2,2016-01-14,100,Test
A_dca935,59,Test: Math Week 3,2016-01-23,100,Test
A_905556,59,Quiz: Math Week 3,2016-01-20,20,Quiz
A_612faa,59,Homework: Math Week 4,2016-01-29,10,Homework
A_81bb0f,59,Test: Math Week 4,2016-01-28,100,Test
A_a218e0,59,Quiz: Math Week 5,2016-02-06,20,Quiz
A_135409,59,Test: Math Week 6,2016-02-10,100,Test
A_1b0eea,59,Project: Math Week 6,2016-02-10,50,Project
A_75da70,59,Quiz: Math Week 7,2016-02-18,20,Quiz
A_d60779,59,Test: Math Week 8,2016-02-23,100,Test
A_cdb0c9,59,Quiz: Math Week 8,2016-02-27,20,Quiz
A_4f910b,59,Project: Math Week 9,2016-03-01,50,Project
A_d46348,59,Homework: Math Week 10,2016-03-11,10,Homework
A_55e4ef,59,Project: Math Week 11,2016-03-18,50,Project
A_278e82,59,Homework: Math Week 11,2016-03-15,10,Homework
A_d56946,59,Homework: Math Week 12,2016-03-22,10,Homework
A_f5d674,59,Project: Math Week 13,2016-03-30,50,Project
A_bf256d,59,Project: Math Week 14,2016-04-09,50,Project
A_81138b,59,Homework: Math Week 15,2016-04-13,10,Homework
A_7f4daa,59,Test: Math Week 15,2016-04-12,100,Test
A_a11743,59,Homework: Math Week 16,2016-04-21,10,Homework
A_abe8bd,59,Quiz: Math Week 16,2016-04-20,20,Quiz
A_639071,59,Quiz: Math Week 17,2016-04-30,20,Quiz
A_e06467,59,Test: Math Week 17,2016-04-27,100,Test
A_1ad725,59,Homework: Math Week 18,2016-05-05,10,Homework
A_753f7d,59,Test: Math Week 19,2016-05-14,100,Test
A_b0fc1a,59,Project: Math Week 19,2016-05-11,50,Project
A_66ee06,59,Homework: Math Week 20,2016-05-18,10,Homework
A_76f7ca,59,Project: Math Week 21,2016-05-24,50,Project
A_960f77,59,Project: Math Week 22,2016-06-01,50,Project
A_b26f88,59,Test: Math Week 22,2016-06-01,100,Test
A_1a0cfd,59,Project: Math Week 23,2016-06-07,50,Project
A_2ee679,59,Quiz: Math Week 23,2016-06-10,20,Quiz
A_0ceadc,59,Project: Math Week 24,2016-06-17,50,Project
A_134817,59,Homework: Math Week 24,2016-06-15,10,Homework
A_b32bae,60,Homework: Math Week 36,2015-09-02,10,Homework
A_293617,60,Quiz: Math Week 36,2015-09-02,20,Quiz
A_7381d6,60,Quiz: Math Week 37,2015-09-11,20,Quiz
A_bd58a2,60,Homework: Math Week 38,2015-09-15,10,Homework
A_8334e4,60,Project: Math Week 38,2015-09-17,50,Project
A_2d498b,60,Project: Math Week 39,2015-09-26,50,Project
A_45232e,60,Project: Math Week 39,2015-09-23,50,Project
A_c65076,60,Homework: Math Week 40,2015-09-29,10,Homework
A_b4c6cb,60,Project: Math Week 40,2015-09-29,50,Project
A_db4c52,60,Quiz: Math Week 41,2015-10-07,20,Quiz
A_779fe6,60,Quiz: Math Week 41,2015-10-07,20,Quiz
A_0335b4,60,Homework: Math Week 42,2015-10-17,10,Homework
A_3c1e5b,60,Quiz: Math Week 42,2015-10-17,20,Quiz
A_f51863,60,Test: Math Week 43,2015-10-20,100,Test
A_85fc23,60,Test: Math Week 44,2015-10-28,100,Test
A_3e1687,60,Project: Math Week 45,2015-11-07,50,Project
A_d27a99,60,Homework: Math Week 46,2015-11-12,10,Homework
A_2d8691,60,Test: Math Week 47,2015-11-19,100,Test
A_015b5d,60,Project: Math Week 48,2015-11-25,50,Project
A_926a2a,60,Quiz: Math Week 48,2015-11-28,20,Quiz
A_c7d992,60,Homework: Math Week 49,2015-12-01,10,Homework
A_2e6fe2,60,Quiz: Math Week 50,2015-12-08,20,Quiz
A_9ab00f,60,Test: Math Week 51,2015-12-18,100,Test
A_47b4e5,60,Test: Math Week 52,2015-12-24,100,Test
A_e024bf,60,Quiz: Math Week 52,2015-12-24,20,Quiz
A_ca5ed4,60,Homework: Math Week 53,2015-12-29,10,Homework
A_990a96,60,Project: Math Week 53,2015-12-30,50,Project
A_60ce0c,60,Test: Math Week 1,2016-01-05,100,Test
A_172514,60,Quiz: Math Week 2,2016-01-13,20,Quiz
A_34809d,60,Project: Math Week 3,2016-01-19,50,Project
A_6b5da9,60,Homework: Math Week 4,2016-01-27,10,Homework
A_045b3c,60,Homework: Math Week 4,2016-01-27,10,Homework
A_ba516c,60,Homework: Math Week 5,2016-02-05,10,Homework
A_1ba6d2,60,Project: Math Week 6,2016-02-11,50,Project
A_b72f88,60,Quiz: Math Week 7,2016-02-20,20,Quiz
A_3b4687,60,Homework: Math Week 8,2016-02-27,10,Homework
A_7a4c1a,60,Test: Math Week 8,2016-02-26,100,Test
A_30c182,60,Quiz: Math Week 9,2016-03-04,20,Quiz
A_9ab762,60,Homework: Math Week 10,2016-03-08,10,Homework
A_73cec7,60,Project: Math Week 11,2016-03-17,50,Project
A_995086,60,Homework: Math Week 11,2016-03-17,10,Homework
A_9c3fc1,60,Quiz: Math Week 12,2016-03-23,20,Quiz
A_93a932,60,Test: Math Week 13,2016-03-30,100,Test
A_ef30c9,60,Homework: Math Week 14,2016-04-06,10,Homework
A_08b793,60,Project: Math Week 15,2016-04-13,50,Project
A_fcffa3,60,Test: Math Week 15,2016-04-13,100,Test
A_422ce8,60,Homework: Math Week 16,2016-04-19,10,Homework
A_5ed7ce,60,Project: Math Week 16,2016-04-22,50,Project
A_63d9f5,60,Test: Math Week 17,2016-04-30,100,Test
A_cff08a,60,Test: Math Week 17,2016-04-29,100,Test
A_0f7dad,60,Test: Math Week 18,2016-05-03,100,Test
A_5df2cd,60,Quiz: Math Week 18,2016-05-03,20,Quiz
A_1433be,60,Quiz: Math Week 19,2016-05-12,20,Quiz
A_304ae5,60,Project: Math Week 19,2016-05-13,50,Project
A_d61bd5,60,Homework: Math Week 20,2016-05-21,10,Homework
A_ec5d7c,60,Quiz: Math Week 20,2016-05-21,20,Quiz
A_c2cb45,60,Project: Math Week 21,2016-05-25,50,Project
A_3507c0,60,Homework: Math Week 21,2016-05-24,10,Homework
A_bf3705,60,Test: Math Week 22,2016-06-03,100,Test
A_d7216a,60,Homework: Math Week 22,2016-06-02,10,Homework
A_570af0,60,Quiz: Math Week 23,2016-06-08,20,Quiz
A_460bf4,60,Homework: Math Week 23,2016-06-11,10,Homework
A_73578f,60,Project: Math Week 24,2016-06-16,50,Project
A_1ad5af,60,Homework: Math Week 24,2016-06-16,10,Homework
A_66e595,61,Test: Math Week 36,2015-09-02,100,Test
A_aec110,61,Homework: Math Week 37,2015-09-10,10,Homework
A_103c5b,61,Project: Math Week 37,2015-09-08,50,Project
A_1d222e,61,Test: Math Week 38,2015-09-19,100,Test
A_c143e7,61,Project: Math Week 38,2015-09-15,50,Project
A_0d6683,61,Quiz: Math Week 39,2015-09-24,20,Quiz
A_d22ec4,61,Quiz: Math Week 39,2015-09-24,20,Quiz
A_27794c,61,Quiz: Math Week 40,2015-10-03,20,Quiz
A_1e8fcf,61,Homework: Math Week 40,2015-10-01,10,Homework
A_fb8ab6,61,Homework: Math Week 41,2015-10-07,10,Homework
A_865108,61,Homework: Math Week 42,2015-10-17,10,Homework
A_0b3a39,61,Test: Math Week 43,2015-10-21,100,Test
A_35c49a,61,Project: Math Week 43,2015-10-20,50,Project
A_4b15bf,61,Project: Math Week 44,2015-10-27,50,Project
A_91f71b,61,Test: Math Week 45,2015-11-07,100,Test
A_aebc2d,61,Project: Math Week 45,2015-11-06,50,Project
A_b5464f,61,Test: Math Week 46,2015-11-10,100,Test
A_a77379,61,Project: Math Week 46,2015-11-11,50,Project
A_e92187,61,Project: Math Week 47,2015-11-17,50,Project
A_346b2a,61,Project: Math Week 47,2015-11-18,50,Project
A_53522a,61,Test: Math Week 48,2015-11-26,100,Test
A_4be2f5,61,Homework: Math Week 48,2015-11-26,10,Homework
A_6ac007,61,Homework: Math Week 49,2015-12-02,10,Homework
A_f029fc,61,Test: Math Week 50,2015-12-12,100,Test
A_692ded,61,Homework: Math Week 50,2015-12-10,10,Homework
A_fc6acf,61,Homework: Math Week 51,2015-12-19,10,Homework
A_5b1648,61,Test: Math Week 51,2015-12-17,100,Test
A_efe696,61,Project: Math Week 52,2015-12-24,50,Project
A_a6d326,61,Homework: Math Week 53,2015-12-29,10,Homework
A_2e0469,61,Quiz: Math Week 53,2016-01-02,20,Quiz
A_89c35d,61,Project: Math Week 1,2016-01-08,50,Project
A_a2fdca,61,Project: Math Week 2,2016-01-16,50,Project
A_bc71a7,61,Homework: Math Week 3,2016-01-20,10,Homework
A_865ffa,61,Homework: Math Week 4,2016-01-29,10,Homework
A_1ec039,61,Test: Math Week 5,2016-02-04,100,Test
A_ac9600,61,Test: Math Week 5,2016-02-06,100,Test
A_270af2,61,Quiz: Math Week 6,2016-02-11,20,Quiz
A_c5145c,61,Homework: Math Week 6,2016-02-10,10,Homework
A_ef5813,61,Test: Math Week 7,2016-02-20,100,Test
A_a354d0,61,Homework: Math Week 7,2016-02-19,10,Homework
A_d89370,61,Project: Math Week 8,2016-02-26,50,Project
